subject_name,topic_name,sub_topic_name
Radiology,Cardiovascular System,Pruning of pulmonary arteries is seen in
Radiology,Cardiovascular System,Notching of ribs is seen in
Radiology,Cardiovascular System,Egg in cup heart is seen in
Radiology,Cardiovascular System,Structures forming cardiac borders on CXR
SPM,Healthcare Infrastructure in In,"ASHA – Norms, Responsibilities"
SPM,Healthcare Infrastructure in In,Maximum number of female health workers at a sub-centre
SPM,Healthcare Infrastructure in In,Norms for Health Manpower
SPM,Healthcare Infrastructure in In,One eye surgeon is recommended for how many CHC
SPM,Healthcare Infrastructure in In,Number of ASHA visits after home delivery
SPM,Healthcare Infrastructure in In,Community or village health guides were selected by
SPM,Healthcare Infrastructure in In,"Urban CHC, PHC – basics"
SPM,Healthcare Infrastructure in In,Selection criteria for village health guides
SPM,Healthcare Infrastructure in In,Principles of Primary Health Care
SPM,Healthcare Infrastructure in In,Elements of Primary Health Care
SPM,Healthcare Infrastructure in In,Antenatal support – Involved Manpower
SPM,Healthcare Infrastructure in In,Sub-centre vs. PHC vs. CHC
SPM,Healthcare Infrastructure in In,Levels of Healthcare System in India
SPM,Healthcare Infrastructure in In,Anganwadi worker – Basics
SPM,Healthcare Infrastructure in In,Responsibilities of Health Workers
SPM,Healthcare Infrastructure in In,Panchayati Raj – Basics
SPM,Healthcare Infrastructure in In,"Primary Health Centres – Types , Functions, Manpower norms"
SPM,Healthcare Infrastructure in In,"CHC – Functions, Manpower"
SPM,Epidemiology Principles,Odds Ratio
SPM,Epidemiology Principles,Incidence and Prevalence
SPM,Epidemiology Principles,Different Epidemiological Study Designs
SPM,Epidemiology Principles,Mortality and morbidity indicators
SPM,Epidemiology Principles,Transmission of Vector-Borne Diseases
SPM,Epidemiology Principles,Modes of Transmission of common Communicable Diseases
SPM,Epidemiology Principles,Incubation period for Selected Diseases
SPM,Epidemiology Principles,Definition of terms like endemic
SPM,Epidemiology Principles,Morbidity & Mortality Measurements in Epidemiology
SPM,Epidemiology Principles,"Rate, Ratio and Proportion"
SPM,Analytical Epidemiology,"Cohort study – design, pros cons"
SPM,Analytical Epidemiology,Attributable risk – calculation
SPM,Analytical Epidemiology,Population Attributable risk – Formula
SPM,Analytical Epidemiology,"Case Control Study – Design, parameters measured, Pros and Cons"
SPM,Analytical Epidemiology,Unit of observation in ecological studies
SPM,Analytical Epidemiology,Confounding Factor – Basics
SPM,Analytical Epidemiology,Relative & Absolute Risk – Risk reduction
SPM,Analytical Epidemiology,Relative Risk – Definition
SPM,Analytical Epidemiology,Types of Bias in Epidemiological Studies
SPM,Analytical Epidemiology,Ecological Study – Basics
SPM,Analytical Epidemiology,Methods to overcome Confounding
SPM,Analytical Epidemiology,Systematic and Random Errors – Basics
SPM,Analytical Epidemiology,Classification of epidemiological studies
SPM,Analytical Epidemiology,Attributable risk calculation
SPM,Analytical Epidemiology,"Matching – Types, definitions"
SPM,Analytical Epidemiology,Risk Ratio
SPM,Analytical Epidemiology,Hawthorne effect
SPM,Analytical Epidemiology,Ecological Fallacy
SPM,Analytical Epidemiology,"Odds ratio – Basics, formula"
SPM,Demography,Maternal mortality ratio
SPM,Demography,Major contributor to demographic burden is
SPM,Demography,Carrying capacity
SPM,Demography,Vital statistics
SPM,Demography,Crude birth rate – Overview
SPM,Demography,India’s Population pyramid
SPM,Demography,Dependency ratio
SPM,Demography,General fertility rate – definition
SPM,Demography,Pregnancy wastage
SPM,Demography,Couple protection rate
SPM,Demography,Demographic Process & Cycle
SPM,Demography,Demographic overview of India
SPM,Demography,Literacy Rates
SPM,Demography,Sex ratio
SPM,Demography,Effective literacy rate
SPM,Demography,Net reproduction rate
SPM,Demography,Year of Great divide in Indian Demography
SPM,Demography,Formula for current annual growth rate of population
SPM,Demography,Potential support ratio
SPM,Demography,India – Key demographic facts
SPM,Demography,Fertility Indicators
SPM,Demography,India’s phase of Population growth
SPM,Entomology,Anti-larval measures
SPM,Entomology,Mosquitoes that breed in dirty water
SPM,Entomology,Pesticide Toxicity Labels
SPM,Entomology,Lice
SPM,Entomology,Organo-phosphate insecticide
SPM,Entomology,Mosquito Control Measures
SPM,Entomology,Arthropod-borne Diseases – Overview
SPM,Entomology,Insecticides
SPM,Entomology,Best approach to the control of arthropods
SPM,Entomology,Sandfly
SPM,Entomology,Ticks
SPM,Entomology,Diseases caused by Mosquitoes
SPM,Entomology,Arthropod-borne Diseases – Agents & Vectors
SPM,Health Indicators,Ottawa chapter for health promotion
SPM,Health Indicators,Best indicator of Health services
SPM,Health Indicators,Concept of Positive health
SPM,Health Indicators,Biomedical concept of disease
SPM,Health Indicators,Mortality and Morbidity Indicators
SPM,Health Indicators,Various utilisation rates
SPM,Health Indicators,Socioeconomic determinant of health
SPM,Health Indicators,WHO definition of health
SPM,Health Indicators,HALE indicator
SPM,Health Indicators,Human Poverty index
SPM,Health Indicators,Sullivan’s index
SPM,Health Indicators,Standard of living – WHO definition
SPM,Health Indicators,HDI vs PQLI
SPM,Health Indicators,Socioeconomic indicators of health
SPM,Health Indicators,Measures of disease burden
SPM,Health Indicators,DALY vs QALY
SPM,Intestinal Infections,Cholera Vaccines – Overview
SPM,Intestinal Infections,Carriers in Cholera
SPM,Intestinal Infections,Chandlers index
SPM,Intestinal Infections,ReSoMal – composition
SPM,Intestinal Infections,Ty21a vaccine – Indications
SPM,Intestinal Infections,Example of disability limitation for polio
SPM,Intestinal Infections,Assessment and Rx of Diarrhea
SPM,Intestinal Infections,Typhoid Carriers – Overview
SPM,Intestinal Infections,Assessment of dehydration
SPM,Intestinal Infections,IV rehydration – overview
SPM,Intestinal Infections,Dracunculiasis – Overview
SPM,Intestinal Infections,Rx for Cholera
SPM,Intestinal Infections,Disinfectant for Cholera stool
SPM,Intestinal Infections,Overview of Hepatitis viruses
SPM,Intestinal Infections,Cholera vs Shigella – Clinical features
SPM,Intestinal Infections,Rotavirus Vaccine – Overview
SPM,Intestinal Infections,HBsAg postivity in Pregnancy
SPM,Intestinal Infections,Alternatives for ORS
SPM,Intestinal Infections,Serologic Patterns in Hepatitis B infection
SPM,Intestinal Infections,Tackling a Cholera outbreak
SPM,Intestinal Infections,International Health Regulations for the notification of Cholera
SPM,Intestinal Infections,HCV Screening – Overview
SPM,Intestinal Infections,DOC for Chemoprophylaxis of cholera
SPM,Intestinal Infections,Measures for Cholera control
SPM,Intestinal Infections,Assessment of rehydration
SPM,Intestinal Infections,"ORS – Overview, Guidelines"
SPM,Intestinal Infections,Rotavirus – Overview
SPM,Biomedical Waste Management,Vaccination for Biomedical workers
SPM,Biomedical Waste Management,Blood bag disposal
SPM,Biomedical Waste Management,Blood bag disposal
SPM,Biomedical Waste Management,Sharp waste disposal
SPM,Biomedical Waste Management,Waste that cannot be incinerated
SPM,Biomedical Waste Management,Chemical waste disposal
SPM,Biomedical Waste Management,"Biomedical waste segregation, disposal"
SPM,Biomedical Waste Management,Disposal of PPE
SPM,Biomedical Waste Management,Inertization
SPM,Biomedical Waste Management,Cytotoxic waste symbol
SPM,Biomedical Waste Management,Incineration overview
SPM,Biomedical Waste Management,Common Biomedical Treatment Facility
SPM,Biomedical Waste Management,"Hazardous waste – Definition, proportion"
SPM,Biomedical Waste Management,Low-heat vs High-heat sustem for disposal
SPM,Disinfection & Sterilization,Surgical instruments are sterilized by
SPM,Disinfection & Sterilization,Oils and powders can be sterilized by
SPM,Disinfection & Sterilization,Handling Blood spill
SPM,Disinfection & Sterilization,Methods of Sterilization and Disinfection
SPM,Disinfection & Sterilization,Rideal-Walker coefficient
SPM,Disinfection & Sterilization,Sputum can be disinfected by
SPM,Disinfection & Sterilization,Glass can be sterilized by
SPM,Disinfection & Sterilization,Efficiency of sterilization by autoclaving
SPM,Disinfection & Sterilization,Endoscopes are sterilized by
SPM,Disinfection & Sterilization,Spaulding Classification
SPM,Disinfection & Sterilization,Example of precurrent disinfection
SPM,Disinfection & Sterilization,Temperatures in Disinfection
SPM,Disinfection & Sterilization,Ethylene oxide – Overview
SPM,Disinfection & Sterilization,Anti-viral agents
SPM,Disinfection & Sterilization,Methods of dry heat sterilization
SPM,Disinfection & Sterilization,Low-level & High-level disinfectants
SPM,Disinfection & Sterilization,Sporicidal agents
SPM,Disinfection & Sterilization,Autoclave – Overview
SPM,Family Planning,Billings method of contraception
SPM,Family Planning,MC complaint of IUD
SPM,Family Planning,Services under Family planning
SPM,Family Planning,Contraindication for IUD
SPM,Family Planning,OCP – Benefits & ADRs
SPM,Family Planning,Pearl index
SPM,Family Planning,Ideal candidate for IUD
SPM,Family Planning,Risk of genetic diseases in consanguineous marriage between first cousins
SPM,Family Planning,IUD classification & examples
SPM,Family Planning,Contraindication for OCP
SPM,Family Planning,"IUD – Overview ( Composition, Duration of action )"
SPM,Family Planning,Eligibility for Male sterilization
SPM,Family Planning,Couple protection rate
SPM,Experimental Epidemiology,KAP studies
SPM,Experimental Epidemiology,Steps of a Systematic Review
SPM,Experimental Epidemiology,Purpose of Randomisation
SPM,Experimental Epidemiology,Meta-analysis – Overview
SPM,Experimental Epidemiology,Phases of Clinical Trials
SPM,Experimental Epidemiology,Types of Endpoints
SPM,Experimental Epidemiology,Levels of Evidence
SPM,Experimental Epidemiology,Cross-over study – Basics
SPM,Experimental Epidemiology,Hill’s Criteria for Causal Association
SPM,Experimental Epidemiology,RCT – Overview
SPM,Experimental Epidemiology,Blinding in studies
SPM,Concepts of Disease,Example of disability limitation
SPM,Concepts of Disease,Pap smear test for detection of carcinoma cervix – Level of prevention
SPM,Concepts of Disease,Levels of Prevention
SPM,Concepts of Disease,Primordial prevention of coronary artery disease
SPM,Concepts of Disease,The usage of iodized salt is an example of
SPM,Concepts of Disease,Prospective screening
SPM,Concepts of Disease,Herd immunity and disease elimination
SPM,Concepts of Disease,"Monitoring, Surveillance"
SPM,Concepts of Disease,Epidemiological triad
SPM,Concepts of Disease,Diseases eliminated in India in 2015
SPM,Concepts of Disease,"Elimination, Eradication"
SPM,Concepts of Disease,Sentinel Surveillance
SPM,Concepts of Disease,Web of disease causation
SPM,Concepts of Disease,Public health surveillance
SPM,Concepts of Disease,Iceberg phenomenon of disease
SPM,History of Medicine,Pioneer in concept of ‘Specific protection by vaccine’?
SPM,History of Medicine,Who first coined the term ‘Social Medicine’?
SPM,History of Medicine,Smallpox vaccination was introduced by
SPM,History of Medicine,Ministry of AYUSH
SPM,History of Medicine,Famous authors in History of Medicine
SPM,History of Medicine,Socialized medicine
SPM,History of Medicine,Last case of smallpox in the world
SPM,National Health Programs,Mid Day Meal scheme
SPM,National Health Programs,Village Health Nutrition Day
SPM,National Health Programs,NPCDCS
SPM,National Health Programs,"NIKSHAY, NIKUSTH, NISCHAY"
SPM,National Health Programs,Sustainable Development Goals of the Agenda 2030
SPM,National Health Programs,JE Vaccination procedure – Cleaning with spirit
SPM,National Health Programs,Diagnostic Tools for TB under RNTCP
SPM,National Health Programs,Project Axshya
SPM,National Health Programs,POCSO Act
SPM,National Health Programs,"RNTCP – Overview, Hierarchy, Drug regimens"
SPM,National Health Programs,Management methods in Health Programmes
SPM,National Health Programs,NCEP- ATP III – Metabolic Syndrome defintion
SPM,National Health Programs,NPCB – Blindness definition
SPM,National Health Programs,Urban Malaria Scheme
SPM,National Health Programs,Elimination of Lymphatic filariasis
SPM,National Health Programs,Integrated Vector management
SPM,National Health Programs,Notification for TB
SPM,National Health Programs,HIV Sentinel surveillance
SPM,National Health Programs,Targets for the Programme Implementation Plan for the NLEP
SPM,National Health Programs,STOP TB Strategy
SPM,National Health Programs,Annual Parasite Index
SPM,National Health Programs,Malarial Parameters for surveillance
SPM,National Health Programs,National Strategic Plan for Malaria Elimination
SPM,National Health Programs,NPCB – Measure of Output
SPM,National Health Programs,Mission Indradanush
SPM,National Health Programs,Multi-Drug Therapy (MDT) for the treatment of Leprosy
SPM,National Health Programs,Erythema Nodosum Leprosum
SPM,National Health Programs,Newborn Stabilization Unit
SPM,National Health Programs,NPCB – Levels of Care
SPM,National Health Programs,Ujjawala Scheme
SPM,National Health Programs,Home Based Newborn Care
SPM,National Health Programs,Mass drug administration
SPM,National Health Programs,Anti-Larval measures in Malaria
SPM,National Health Programs,HIV & TB – Diagnosis & Rx
SPM,National Health Programs,Ayushman Bharat
SPM,National Health Programs,Rapid Diagnostic tests for Malaria
SPM,National Health Programs,National Vector Borne Diseases Control Programme
SPM,National Health Programs,Janani Suraksha Yojana – Services Provided
SPM,National Health Programs,Navjat Shishu Suraksha Karyakram
SPM,National Health Programs,Identify the mosquito from the image
SPM,National Health Programs,Malaria Surveillance System
SPM,National Health Programs,Rashtriya Kishor Swasthya Karyakram
SPM,National Health Programs,NLEP Emblem
SPM,National Health Programs,POSHAN Abhiyaan
SPM,National Health Programs,Prevention and control of JE
SPM,National Health Programs,2 test protocol for HIV
SPM,National Health Programs,Janani Shishu Suraksha Karyakram
SPM,National Health Programs,Sparsh Campaign
SPM,National Health Programs,Rajiv Gandhi shramik kalyan yojana
SPM,National Health Programs,National Deworming Programme
SPM,National Health Programs,ABSULS – Asha bases surveillance
SPM,National Health Programs,Swachh Bharat Abhiyan
